ROW,TAXON_NAME,TAXA_COARSE,NOTE
25702,Cyclopoida,Copepod_small,
267,Cyclopteridae,Fish,Remove
572,Cyclopteridae,Fish,Remove
1145,Cyclopteridae,Fish,Remove
3695,Cyclopteridae,Fish,Remove
3906,Cyclopteridae,Fish,Remove
8409,Cyclopteridae,Fish,Remove
11806,Cyclopteridae,Fish,Remove
12688,Cyclopteridae,Fish,Remove
17480,Cyclopteridae,Fish,Remove
11895,Cyclosalpa bakeri,Thaliacea,
14145,Cyclosalpa bakeri,Thaliacea,
21,Cyphocaris challengeri,Amphipoda,
81,Cyphocaris challengeri,Amphipoda,
987,Cyphocaris challengeri,Amphipoda,
1517,Cyphocaris challengeri,Amphipoda,
1600,Cyphocaris challengeri,Amphipoda,
1729,Cyphocaris challengeri,Amphipoda,
1810,Cyphocaris challengeri,Amphipoda,
1901,Cyphocaris challengeri,Amphipoda,
1981,Cyphocaris challengeri,Amphipoda,
2125,Cyphocaris challengeri,Amphipoda,
2199,Cyphocaris challengeri,Amphipoda,
2271,Cyphocaris challengeri,Amphipoda,
2345,Cyphocaris challengeri,Amphipoda,
2421,Cyphocaris challengeri,Amphipoda,
2500,Cyphocaris challengeri,Amphipoda,
2577,Cyphocaris challengeri,Amphipoda,
2646,Cyphocaris challengeri,Amphipoda,
2716,Cyphocaris challengeri,Amphipoda,
2789,Cyphocaris challengeri,Amphipoda,
2868,Cyphocaris challengeri,Amphipoda,
2940,Cyphocaris challengeri,Amphipoda,
3004,Cyphocaris challengeri,Amphipoda,
3317,Cyphocaris challengeri,Amphipoda,
3379,Cyphocaris challengeri,Amphipoda,
3380,Cyphocaris challengeri,Amphipoda,
3960,Cyphocaris challengeri,Amphipoda,
4298,Cyphocaris challengeri,Amphipoda,
4380,Cyphocaris challengeri,Amphipoda,
4464,Cyphocaris challengeri,Amphipoda,
4537,Cyphocaris challengeri,Amphipoda,
4616,Cyphocaris challengeri,Amphipoda,
4617,Cyphocaris challengeri,Amphipoda,
4687,Cyphocaris challengeri,Amphipoda,
4688,Cyphocaris challengeri,Amphipoda,
4761,Cyphocaris challengeri,Amphipoda,
4762,Cyphocaris challengeri,Amphipoda,
4833,Cyphocaris challengeri,Amphipoda,
4834,Cyphocaris challengeri,Amphipoda,
6365,Cyphocaris challengeri,Amphipoda,
6458,Cyphocaris challengeri,Amphipoda,
7102,Cyphocaris challengeri,Amphipoda,
7404,Cyphocaris challengeri,Amphipoda,
7475,Cyphocaris challengeri,Amphipoda,
7548,Cyphocaris challengeri,Amphipoda,
7616,Cyphocaris challengeri,Amphipoda,
7687,Cyphocaris challengeri,Amphipoda,
7765,Cyphocaris challengeri,Amphipoda,
7837,Cyphocaris challengeri,Amphipoda,
7838,Cyphocaris challengeri,Amphipoda,
7915,Cyphocaris challengeri,Amphipoda,
7916,Cyphocaris challengeri,Amphipoda,
7990,Cyphocaris challengeri,Amphipoda,
7991,Cyphocaris challengeri,Amphipoda,
8055,Cyphocaris challengeri,Amphipoda,
8056,Cyphocaris challengeri,Amphipoda,
8104,Cyphocaris challengeri,Amphipoda,
8105,Cyphocaris challengeri,Amphipoda,
8153,Cyphocaris challengeri,Amphipoda,
8235,Cyphocaris challengeri,Amphipoda,
8236,Cyphocaris challengeri,Amphipoda,
8295,Cyphocaris challengeri,Amphipoda,
8350,Cyphocaris challengeri,Amphipoda,
8540,Cyphocaris challengeri,Amphipoda,
8541,Cyphocaris challengeri,Amphipoda,
11353,Cyphocaris challengeri,Amphipoda,
11354,Cyphocaris challengeri,Amphipoda,
11412,Cyphocaris challengeri,Amphipoda,
11413,Cyphocaris challengeri,Amphipoda,
11471,Cyphocaris challengeri,Amphipoda,
11472,Cyphocaris challengeri,Amphipoda,
11523,Cyphocaris challengeri,Amphipoda,
11524,Cyphocaris challengeri,Amphipoda,
11600,Cyphocaris challengeri,Amphipoda,
11601,Cyphocaris challengeri,Amphipoda,
11682,Cyphocaris challengeri,Amphipoda,
11683,Cyphocaris challengeri,Amphipoda,
11730,Cyphocaris challengeri,Amphipoda,
11731,Cyphocaris challengeri,Amphipoda,
11782,Cyphocaris challengeri,Amphipoda,
11783,Cyphocaris challengeri,Amphipoda,
11932,Cyphocaris challengeri,Amphipoda,
11972,Cyphocaris challengeri,Amphipoda,
12011,Cyphocaris challengeri,Amphipoda,
12057,Cyphocaris challengeri,Amphipoda,
12163,Cyphocaris challengeri,Amphipoda,
12354,Cyphocaris challengeri,Amphipoda,
12407,Cyphocaris challengeri,Amphipoda,
12452,Cyphocaris challengeri,Amphipoda,
12505,Cyphocaris challengeri,Amphipoda,
12677,Cyphocaris challengeri,Amphipoda,
12678,Cyphocaris challengeri,Amphipoda,
12736,Cyphocaris challengeri,Amphipoda,
12737,Cyphocaris challengeri,Amphipoda,
12799,Cyphocaris challengeri,Amphipoda,
12865,Cyphocaris challengeri,Amphipoda,
12983,Cyphocaris challengeri,Amphipoda,
12984,Cyphocaris challengeri,Amphipoda,
13051,Cyphocaris challengeri,Amphipoda,
13052,Cyphocaris challengeri,Amphipoda,
13130,Cyphocaris challengeri,Amphipoda,
13249,Cyphocaris challengeri,Amphipoda,
13308,Cyphocaris challengeri,Amphipoda,
13309,Cyphocaris challengeri,Amphipoda,
13382,Cyphocaris challengeri,Amphipoda,
13383,Cyphocaris challengeri,Amphipoda,
13449,Cyphocaris challengeri,Amphipoda,
13523,Cyphocaris challengeri,Amphipoda,
13587,Cyphocaris challengeri,Amphipoda,
13642,Cyphocaris challengeri,Amphipoda,
13643,Cyphocaris challengeri,Amphipoda,
13699,Cyphocaris challengeri,Amphipoda,
13700,Cyphocaris challengeri,Amphipoda,
13753,Cyphocaris challengeri,Amphipoda,
13754,Cyphocaris challengeri,Amphipoda,
13811,Cyphocaris challengeri,Amphipoda,
13812,Cyphocaris challengeri,Amphipoda,
13927,Cyphocaris challengeri,Amphipoda,
14935,Cyphocaris challengeri,Amphipoda,
15378,Cyphocaris challengeri,Amphipoda,
15476,Cyphocaris challengeri,Amphipoda,
16075,Cyphocaris challengeri,Amphipoda,
16137,Cyphocaris challengeri,Amphipoda,
16195,Cyphocaris challengeri,Amphipoda,
16251,Cyphocaris challengeri,Amphipoda,
16377,Cyphocaris challengeri,Amphipoda,
16426,Cyphocaris challengeri,Amphipoda,
16784,Cyphocaris challengeri,Amphipoda,
17005,Cyphocaris challengeri,Amphipoda,
17056,Cyphocaris challengeri,Amphipoda,
17057,Cyphocaris challengeri,Amphipoda,
17192,Cyphocaris challengeri,Amphipoda,
17260,Cyphocaris challengeri,Amphipoda,
17324,Cyphocaris challengeri,Amphipoda,
17386,Cyphocaris challengeri,Amphipoda,
17455,Cyphocaris challengeri,Amphipoda,
17456,Cyphocaris challengeri,Amphipoda,
17541,Cyphocaris challengeri,Amphipoda,
17542,Cyphocaris challengeri,Amphipoda,
17616,Cyphocaris challengeri,Amphipoda,
17617,Cyphocaris challengeri,Amphipoda,
17685,Cyphocaris challengeri,Amphipoda,
17686,Cyphocaris challengeri,Amphipoda,
19507,Cyphocaris challengeri,Amphipoda,
19558,Cyphocaris challengeri,Amphipoda,
19620,Cyphocaris challengeri,Amphipoda,
19710,Cyphocaris challengeri,Amphipoda,
19786,Cyphocaris challengeri,Amphipoda,
19831,Cyphocaris challengeri,Amphipoda,
19881,Cyphocaris challengeri,Amphipoda,
20056,Cyphocaris challengeri,Amphipoda,
20097,Cyphocaris challengeri,Amphipoda,
20142,Cyphocaris challengeri,Amphipoda,
20298,Cyphocaris challengeri,Amphipoda,
20366,Cyphocaris challengeri,Amphipoda,
20367,Cyphocaris challengeri,Amphipoda,
20429,Cyphocaris challengeri,Amphipoda,
20430,Cyphocaris challengeri,Amphipoda,
20498,Cyphocaris challengeri,Amphipoda,
20499,Cyphocaris challengeri,Amphipoda,
20631,Cyphocaris challengeri,Amphipoda,
20697,Cyphocaris challengeri,Amphipoda,
20760,Cyphocaris challengeri,Amphipoda,
20822,Cyphocaris challengeri,Amphipoda,
20823,Cyphocaris challengeri,Amphipoda,
20877,Cyphocaris challengeri,Amphipoda,
20878,Cyphocaris challengeri,Amphipoda,
20928,Cyphocaris challengeri,Amphipoda,
20929,Cyphocaris challengeri,Amphipoda,
20979,Cyphocaris challengeri,Amphipoda,
20980,Cyphocaris challengeri,Amphipoda,
22141,Cyphocaris challengeri,Amphipoda,
23025,Cyphocaris challengeri,Amphipoda,
23085,Cyphocaris challengeri,Amphipoda,
23086,Cyphocaris challengeri,Amphipoda,
23149,Cyphocaris challengeri,Amphipoda,
23150,Cyphocaris challengeri,Amphipoda,
23210,Cyphocaris challengeri,Amphipoda,
23211,Cyphocaris challengeri,Amphipoda,
23281,Cyphocaris challengeri,Amphipoda,
23282,Cyphocaris challengeri,Amphipoda,
23367,Cyphocaris challengeri,Amphipoda,
23427,Cyphocaris challengeri,Amphipoda,
23467,Cyphocaris challengeri,Amphipoda,
23506,Cyphocaris challengeri,Amphipoda,
23687,Cyphocaris challengeri,Amphipoda,
23913,Cyphocaris challengeri,Amphipoda,
23987,Cyphocaris challengeri,Amphipoda,
24055,Cyphocaris challengeri,Amphipoda,
24056,Cyphocaris challengeri,Amphipoda,
24112,Cyphocaris challengeri,Amphipoda,
24113,Cyphocaris challengeri,Amphipoda,
24168,Cyphocaris challengeri,Amphipoda,
24288,Cyphocaris challengeri,Amphipoda,
24360,Cyphocaris challengeri,Amphipoda,
24429,Cyphocaris challengeri,Amphipoda,
24491,Cyphocaris challengeri,Amphipoda,
24561,Cyphocaris challengeri,Amphipoda,
24562,Cyphocaris challengeri,Amphipoda,
24623,Cyphocaris challengeri,Amphipoda,
24624,Cyphocaris challengeri,Amphipoda,
24686,Cyphocaris challengeri,Amphipoda,
24687,Cyphocaris challengeri,Amphipoda,
24752,Cyphocaris challengeri,Amphipoda,
24753,Cyphocaris challengeri,Amphipoda,
25512,Cyphocaris challengeri,Amphipoda,
2501,Dairella,Amphipoda,
12890,Dairella,Amphipoda,
398,Decapoda,Decapoda,
1146,Decapoda,Decapoda,
1272,Decapoda,Decapoda,
5333,Decapoda,Decapoda,
6663,Decapoda,Decapoda,
6930,Decapoda,Decapoda,
7550,Decapoda,Decapoda,
18142,Decapoda,Decapoda,
18312,Decapoda,Decapoda,
18689,Decapoda,Decapoda,
21082,Decapoda,Decapoda,
22574,Decapoda,Decapoda,
25595,Decapoda,Decapoda,
25853,Decapoda,Decapoda,
26131,Decapoda,Decapoda,
26202,Decapoda,Decapoda,
2717,Diaphus theta,Fish,Remove
268,Dimophyes arctica,Cnidaria,
507,Dimophyes arctica,Cnidaria,
736,Dimophyes arctica,Cnidaria,
988,Dimophyes arctica,Cnidaria,
1147,Dimophyes arctica,Cnidaria,
1273,Dimophyes arctica,Cnidaria,
1341,Dimophyes arctica,Cnidaria,
1404,Dimophyes arctica,Cnidaria,
1518,Dimophyes arctica,Cnidaria,
1601,Dimophyes arctica,Cnidaria,
1811,Dimophyes arctica,Cnidaria,
2126,Dimophyes arctica,Cnidaria,
2200,Dimophyes arctica,Cnidaria,
2272,Dimophyes arctica,Cnidaria,
2346,Dimophyes arctica,Cnidaria,
2422,Dimophyes arctica,Cnidaria,
2502,Dimophyes arctica,Cnidaria,
2578,Dimophyes arctica,Cnidaria,
2718,Dimophyes arctica,Cnidaria,
2790,Dimophyes arctica,Cnidaria,
2869,Dimophyes arctica,Cnidaria,
2941,Dimophyes arctica,Cnidaria,
3005,Dimophyes arctica,Cnidaria,
3333,Dimophyes arctica,Cnidaria,
3334,Dimophyes arctica,Cnidaria,
3611,Dimophyes arctica,Cnidaria,
3612,Dimophyes arctica,Cnidaria,
3613,Dimophyes arctica,Cnidaria,
3614,Dimophyes arctica,Cnidaria,
3691,Dimophyes arctica,Cnidaria,
3974,Dimophyes arctica,Cnidaria,
3975,Dimophyes arctica,Cnidaria,
3976,Dimophyes arctica,Cnidaria,
4043,Dimophyes arctica,Cnidaria,
4109,Dimophyes arctica,Cnidaria,
4234,Dimophyes arctica,Cnidaria,
4305,Dimophyes arctica,Cnidaria,
4306,Dimophyes arctica,Cnidaria,
4307,Dimophyes arctica,Cnidaria,
4308,Dimophyes arctica,Cnidaria,
4309,Dimophyes arctica,Cnidaria,
4393,Dimophyes arctica,Cnidaria,
4394,Dimophyes arctica,Cnidaria,
4395,Dimophyes arctica,Cnidaria,
4475,Dimophyes arctica,Cnidaria,
4476,Dimophyes arctica,Cnidaria,
4477,Dimophyes arctica,Cnidaria,
4478,Dimophyes arctica,Cnidaria,
4479,Dimophyes arctica,Cnidaria,
4546,Dimophyes arctica,Cnidaria,
4547,Dimophyes arctica,Cnidaria,
4548,Dimophyes arctica,Cnidaria,
4549,Dimophyes arctica,Cnidaria,
4550,Dimophyes arctica,Cnidaria,
4630,Dimophyes arctica,Cnidaria,
4631,Dimophyes arctica,Cnidaria,
4703,Dimophyes arctica,Cnidaria,
4704,Dimophyes arctica,Cnidaria,
4779,Dimophyes arctica,Cnidaria,
4780,Dimophyes arctica,Cnidaria,
4859,Dimophyes arctica,Cnidaria,
5687,Dimophyes arctica,Cnidaria,
5771,Dimophyes arctica,Cnidaria,
5859,Dimophyes arctica,Cnidaria,
5860,Dimophyes arctica,Cnidaria,
5941,Dimophyes arctica,Cnidaria,
5942,Dimophyes arctica,Cnidaria,
6024,Dimophyes arctica,Cnidaria,
6025,Dimophyes arctica,Cnidaria,
6026,Dimophyes arctica,Cnidaria,
6108,Dimophyes arctica,Cnidaria,
6109,Dimophyes arctica,Cnidaria,
6193,Dimophyes arctica,Cnidaria,
6290,Dimophyes arctica,Cnidaria,
6291,Dimophyes arctica,Cnidaria,
6292,Dimophyes arctica,Cnidaria,
6384,Dimophyes arctica,Cnidaria,
6477,Dimophyes arctica,Cnidaria,
6769,Dimophyes arctica,Cnidaria,
7027,Dimophyes arctica,Cnidaria,
7028,Dimophyes arctica,Cnidaria,
7029,Dimophyes arctica,Cnidaria,
7114,Dimophyes arctica,Cnidaria,
7115,Dimophyes arctica,Cnidaria,
7116,Dimophyes arctica,Cnidaria,
7165,Dimophyes arctica,Cnidaria,
7226,Dimophyes arctica,Cnidaria,
7410,Dimophyes arctica,Cnidaria,
7411,Dimophyes arctica,Cnidaria,
7412,Dimophyes arctica,Cnidaria,
7413,Dimophyes arctica,Cnidaria,
7489,Dimophyes arctica,Cnidaria,
7490,Dimophyes arctica,Cnidaria,
7491,Dimophyes arctica,Cnidaria,
7561,Dimophyes arctica,Cnidaria,
7562,Dimophyes arctica,Cnidaria,
7563,Dimophyes arctica,Cnidaria,
7631,Dimophyes arctica,Cnidaria,
7632,Dimophyes arctica,Cnidaria,
7633,Dimophyes arctica,Cnidaria,
7696,Dimophyes arctica,Cnidaria,
7697,Dimophyes arctica,Cnidaria,
7772,Dimophyes arctica,Cnidaria,
7773,Dimophyes arctica,Cnidaria,
7774,Dimophyes arctica,Cnidaria,
7850,Dimophyes arctica,Cnidaria,
7851,Dimophyes arctica,Cnidaria,
7852,Dimophyes arctica,Cnidaria,
7853,Dimophyes arctica,Cnidaria,
7927,Dimophyes arctica,Cnidaria,
7928,Dimophyes arctica,Cnidaria,
7929,Dimophyes arctica,Cnidaria,
8005,Dimophyes arctica,Cnidaria,
8248,Dimophyes arctica,Cnidaria,
8249,Dimophyes arctica,Cnidaria,
8250,Dimophyes arctica,Cnidaria,
8251,Dimophyes arctica,Cnidaria,
8552,Dimophyes arctica,Cnidaria,
8553,Dimophyes arctica,Cnidaria,
8554,Dimophyes arctica,Cnidaria,
8620,Dimophyes arctica,Cnidaria,
8621,Dimophyes arctica,Cnidaria,
8681,Dimophyes arctica,Cnidaria,
8810,Dimophyes arctica,Cnidaria,
8878,Dimophyes arctica,Cnidaria,
9091,Dimophyes arctica,Cnidaria,
9582,Dimophyes arctica,Cnidaria,
9666,Dimophyes arctica,Cnidaria,
9758,Dimophyes arctica,Cnidaria,
9759,Dimophyes arctica,Cnidaria,
9861,Dimophyes arctica,Cnidaria,
9965,Dimophyes arctica,Cnidaria,
9966,Dimophyes arctica,Cnidaria,
10052,Dimophyes arctica,Cnidaria,
10053,Dimophyes arctica,Cnidaria,
10054,Dimophyes arctica,Cnidaria,
10075,Dimophyes arctica,Cnidaria,
10271,Dimophyes arctica,Cnidaria,
10428,Dimophyes arctica,Cnidaria,
10608,Dimophyes arctica,Cnidaria,
10794,Dimophyes arctica,Cnidaria,
10856,Dimophyes arctica,Cnidaria,
11091,Dimophyes arctica,Cnidaria,
11360,Dimophyes arctica,Cnidaria,
11423,Dimophyes arctica,Cnidaria,
11424,Dimophyes arctica,Cnidaria,
11695,Dimophyes arctica,Cnidaria,
11938,Dimophyes arctica,Cnidaria,
11939,Dimophyes arctica,Cnidaria,
11982,Dimophyes arctica,Cnidaria,
12174,Dimophyes arctica,Cnidaria,
12363,Dimophyes arctica,Cnidaria,
12364,Dimophyes arctica,Cnidaria,
12365,Dimophyes arctica,Cnidaria,
12418,Dimophyes arctica,Cnidaria,
12464,Dimophyes arctica,Cnidaria,
12625,Dimophyes arctica,Cnidaria,
12626,Dimophyes arctica,Cnidaria,
12880,Dimophyes arctica,Cnidaria,
12881,Dimophyes arctica,Cnidaria,
13140,Dimophyes arctica,Cnidaria,
13141,Dimophyes arctica,Cnidaria,
13198,Dimophyes arctica,Cnidaria,
13454,Dimophyes arctica,Cnidaria,
13455,Dimophyes arctica,Cnidaria,
13456,Dimophyes arctica,Cnidaria,
13528,Dimophyes arctica,Cnidaria,
13529,Dimophyes arctica,Cnidaria,
13530,Dimophyes arctica,Cnidaria,
13531,Dimophyes arctica,Cnidaria,
13594,Dimophyes arctica,Cnidaria,
13595,Dimophyes arctica,Cnidaria,
13596,Dimophyes arctica,Cnidaria,
13710,Dimophyes arctica,Cnidaria,
13765,Dimophyes arctica,Cnidaria,
13824,Dimophyes arctica,Cnidaria,
14528,Dimophyes arctica,Cnidaria,
14761,Dimophyes arctica,Cnidaria,
14851,Dimophyes arctica,Cnidaria,
14852,Dimophyes arctica,Cnidaria,
14947,Dimophyes arctica,Cnidaria,
15022,Dimophyes arctica,Cnidaria,
15104,Dimophyes arctica,Cnidaria,
15202,Dimophyes arctica,Cnidaria,
15804,Dimophyes arctica,Cnidaria,
15958,Dimophyes arctica,Cnidaria,
16031,Dimophyes arctica,Cnidaria,
16032,Dimophyes arctica,Cnidaria,
16085,Dimophyes arctica,Cnidaria,
16440,Dimophyes arctica,Cnidaria,
16671,Dimophyes arctica,Cnidaria,
16672,Dimophyes arctica,Cnidaria,
16741,Dimophyes arctica,Cnidaria,
16742,Dimophyes arctica,Cnidaria,
16798,Dimophyes arctica,Cnidaria,
16799,Dimophyes arctica,Cnidaria,
16857,Dimophyes arctica,Cnidaria,
16966,Dimophyes arctica,Cnidaria,
16967,Dimophyes arctica,Cnidaria,
17014,Dimophyes arctica,Cnidaria,
17015,Dimophyes arctica,Cnidaria,
17073,Dimophyes arctica,Cnidaria,
17074,Dimophyes arctica,Cnidaria,
17146,Dimophyes arctica,Cnidaria,
17199,Dimophyes arctica,Cnidaria,
17200,Dimophyes arctica,Cnidaria,
17201,Dimophyes arctica,Cnidaria,
17202,Dimophyes arctica,Cnidaria,
17268,Dimophyes arctica,Cnidaria,
17269,Dimophyes arctica,Cnidaria,
17332,Dimophyes arctica,Cnidaria,
17333,Dimophyes arctica,Cnidaria,
